,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
1116,6311,568059610969604096,positive,0.6573,,,Southwest,,ChrisWinn211,,0,Thank you!,,2015-02-18 06:48:59 -0800,"Worcester, MA ",Eastern Time (US & Canada)
1117,6313,568058146729668608,positive,1.0,,,Southwest,,luvthispayne,,0,Thank you for your time!,,2015-02-18 06:43:10 -0800,Somewhere over the rainbow.,Atlantic Time (Canada)
1118,6334,568053732929359872,positive,1.0,,,Southwest,,PaytonTaylor129,,1,Landed in Nashville! Thanks for taking care of us!,,2015-02-18 06:25:38 -0800,"Nashville, TN",Quito
1119,6337,568051605247021056,positive,1.0,,,Southwest,,JeanmeF,,0,Thanks for the info! Have a good day.,,2015-02-18 06:17:11 -0800,"Suffolk County, New York",Eastern Time (US & Canada)
1120,6339,568050804101410816,positive,1.0,,,Southwest,,foofiter,,0,hey at least you guys are honest with your customers unlike,,2015-02-18 06:14:00 -0800,"Atlanta, GA USA",Eastern Time (US & Canada)
1121,6343,568047468384002048,positive,0.6509,,,Southwest,,DeltaPoints,,0,"Oh no worries NL, no disappointments here. Better to have NO lounges than like  who has them but does disappoint!",,2015-02-18 06:00:44 -0800,✈ Check ☟ out ☟ my blog ☟,Eastern Time (US & Canada)
1122,6347,568041723642961920,positive,1.0,,,Southwest,,Gabriel_Wren,,0,thanks for getting me back to Nashville. Big thanks to the pilots on the 6:15 out of Baltimore. Flying in snow landing on ice.,,2015-02-18 05:37:55 -0800,"Nashville, TN",Central Time (US & Canada)
1123,6348,568039503065174016,positive,1.0,,,Southwest,,benjikuriakose,,0,just did last night. Thanks for following up. :),,2015-02-18 05:29:05 -0800,"FL, US of A",Eastern Time (US & Canada)
1124,6349,568037842838024192,positive,1.0,,,Southwest,,AndreaPark20,,0,for the win as always- saved my day and got me on a direct to Orlando. 🎉🎉🎉,,2015-02-18 05:22:30 -0800,,Quito
1125,6352,568028183267639297,positive,0.3356,,0.0,Southwest,,CourtSnod,,0,de-icing is important!,,2015-02-18 04:44:07 -0800,Tennessee Original,Central Time (US & Canada)
1126,6353,568027403462651905,positive,1.0,,,Southwest,,malimettt,,0,THANK YOU for finally making your boarding passes work with passbook,,2015-02-18 04:41:01 -0800,,Arizona
1127,6358,567983341405745152,positive,0.6383,,,Southwest,,torithompson13,,0,"I love and appreciate the fact that you guys rarely Cancelled Flight flights and are on time, but I need a Cancelled Flightlation this time. 🙏",,2015-02-18 01:45:55 -0800,"Nashville, Tn",
1128,6367,567931567881875457,positive,1.0,,,Southwest,,MikeLeners,,0,"neveind, it's been found and on its way. Thanks for making the process so painless",,2015-02-17 22:20:12 -0800,"Oakland, CA",Central Time (US & Canada)
1129,6370,567912504656965632,positive,1.0,,,Southwest,,nick_manfredi,,0,Thank you both very much!!,,2015-02-17 21:04:27 -0800,,Alaska
1130,6371,567907935331971072,positive,0.685,,,Southwest,,Georga46,,0,you are the  airlines of  aka,,2015-02-17 20:46:17 -0800,"Clover, SC",Eastern Time (US & Canada)
1131,6373,567907483177582592,positive,1.0,,,Southwest,,kramie_aimer,,0,"Once again, I was able to change my flight without any fees... oh and the two free checked bags.  Best airline ever.",,2015-02-17 20:44:29 -0800,Duke University Class of 2018,Atlantic Time (Canada)
1132,6374,567907070269198337,positive,1.0,,,Southwest,,walnut_head,,0,A wonderfully nice agent in Austin helped us out. Wish I remembered her name to give proper kudos.,,2015-02-17 20:42:51 -0800,"Spokane, WA",
1133,6375,567906137938399232,positive,0.3634,,0.0,Southwest,,icehousepenguin,,0,hot stewardess flipped me off,,2015-02-17 20:39:09 -0800,"Roseville, California",
1134,6383,567897629364850689,positive,0.6712,,0.0,Southwest,,Windslid3r,,0,Flight 4146 Phi to Den was staffed by a great crew.,,2015-02-17 20:05:20 -0800,,Atlantic Time (Canada)
1135,6387,567892874756501504,positive,1.0,,,Southwest,,BlueHighwayAdv,,0,has the best customer service!,,2015-02-17 19:46:26 -0800,"Raleigh, NC",
1136,6388,567890395322920960,positive,1.0,,,Southwest,,nicolebass12,,0,"big thanks to your team. family emerg, same day ticket, experience was excellent. 1st time flying with yall, not my last!",,2015-02-17 19:36:35 -0800,"Denver, CO",Eastern Time (US & Canada)
1137,6394,567886632155680770,positive,1.0,,,Southwest,,brookem,,1,"- total win!! Happy 7th bday on intercom, chocoLate Flight kisses, and a chance to hand out snacks.Thank you.",,2015-02-17 19:21:38 -0800,Dallas,London
1138,6396,567885982340636672,positive,1.0,,,Southwest,,Laulipop517,,0,thanks for your excellent response time and assistance! All set :),,2015-02-17 19:19:03 -0800,,
1139,6399,567880908528832513,positive,1.0,,,Southwest,,ifucsam,,0,can't wait! Thanks for the response!❤️,"[39.73167173, -86.3559619]",2015-02-17 18:58:53 -0800,Indiana,Indiana (East)
1140,6400,567880664600698880,positive,1.0,,,Southwest,,GUbball05,,0,Got it covered. Thanks!,,2015-02-17 18:57:55 -0800,CO to CA,Pacific Time (US & Canada)
1141,6404,567878436909228033,positive,1.0,,,Southwest,,MikiLuJames,,0,thank you for your help resolving my problem Shannon ROCKS - even though Rhonda didn't !!,,2015-02-17 18:49:04 -0800,,
1142,6405,567878239156338688,positive,1.0,,,Southwest,,mrc0421,,0,thanks!! We will see what happens!!,"[36.14488928, -86.68739667]",2015-02-17 18:48:17 -0800,,
1143,6409,567875758053400576,positive,0.6372,,0.0,Southwest,,life_as_lane,,0,Glad it was finally resolved too. Too bad I can't get a free voucher to go with mine so I can have a friend travel next time!,,2015-02-17 18:38:25 -0800,,Central Time (US & Canada)
1144,6413,567874892634304512,positive,1.0,,,Southwest,,gmckevitt112,,0,all good now. Going to make it to Boston on time. I'm actually on your wifi right now,,2015-02-17 18:34:59 -0800,Boston ,
1145,6415,567872810770657280,positive,1.0,,,Southwest,,dominoeffect01,,0,thanks for your assistance..you guys ROCK!!💯,,2015-02-17 18:26:43 -0800,New Orleans/Dallas,Central Time (US & Canada)
1146,6418,567870895383015424,positive,1.0,,,Southwest,,BmoreSmurf,,0,"Hey yea I got thru...everything is good now (well, in 7-10 days when the voucher goes through)  Appreciate it!",,2015-02-17 18:19:06 -0800,Most likely Costco,Eastern Time (US & Canada)
1147,6430,567863445422546944,positive,0.6392,,,Southwest,,craigthall,,0,On my flight today from RSW to GRR I was able to snag a free SW Agent to check for me. It looks like we are (finally) all set.,,2015-02-17 17:49:30 -0800,,Eastern Time (US & Canada)
1148,6431,567863197341847552,positive,0.6889,,0.0,Southwest,,DubCook,,0,"Yeah, we figured it out.  Thanks.",,2015-02-17 17:48:31 -0800,"Downtown Dallas, Texas",Central Time (US & Canada)
1149,6432,567862240419934208,positive,1.0,,,Southwest,,TTpKP12,,0,thanks for the drink tickets hook up! Can't wait for my first international flight with you to NAS!,,2015-02-17 17:44:43 -0800,,Central Time (US & Canada)
1150,6435,567860982422306816,positive,0.6492,,,Southwest,,JavaySharane,,0,"Hi! I just saw a Black History month commercial on TV & Im excited! In support of this month,will you all grant me 1 free trip",,2015-02-17 17:39:43 -0800,Atlanta,
1151,6437,567859569621372928,positive,1.0,,,Southwest,,1malindac,,0,"though I work for another major airline,  I LOVE your Black history month commercial. I Thank you.",,2015-02-17 17:34:06 -0800,,
1152,6439,567858373527470080,positive,1.0,,,Southwest,,Capt_Smirk,,0,Black History Commercial is really sweet. Well done.,,2015-02-17 17:29:21 -0800,La Florida,Eastern Time (US & Canada)
1153,6443,567856422030942208,positive,1.0,,,Southwest,,iBHoody,,0,much respect!,,2015-02-17 17:21:35 -0800,soundcloud.com/ibhoody ,Central Time (US & Canada)
1154,6446,567855640640516096,positive,1.0,,,Southwest,,DebMoshier,,0,Thank you!,,2015-02-17 17:18:29 -0800,,
1155,6450,567845681768968192,positive,1.0,,,Southwest,,beccalauren2011,,0,I got it added thank you! :),,2015-02-17 16:38:55 -0800,"SMALL TOWN, USA",Central Time (US & Canada)
1156,6451,567843845247016960,positive,0.6703,,,Southwest,,TJGoertz,,0,"Great, thank you. Best of luck dealing with this horrible winter.",,2015-02-17 16:31:37 -0800,Toronto,Eastern Time (US & Canada)
1157,6452,567843646881599489,positive,1.0,,,Southwest,,bobbyjsav,,0,thank you :-),,2015-02-17 16:30:50 -0800,,
1158,6461,567833231434723328,positive,1.0,,,Southwest,,jonshell,,0,Thanks for taking care of me Today!  Michele rocked the customer service! Gate 25 HOU,,2015-02-17 15:49:26 -0800,,
1159,6463,567831245260005376,positive,1.0,,,Southwest,,TaeMadden,,0,I did. Thank you.,,2015-02-17 15:41:33 -0800,I forgot - Earth Maybe??,
1160,6466,567830740373868544,positive,1.0,,,Southwest,,nmillerche,,0,"Despite Mother Nature's best efforts,  good-humored folks got us home safely in an area heavily affected by winter storms.",,2015-02-17 15:39:32 -0800,"Eastern Time, United States",Atlantic Time (Canada)
1161,6474,567829387485130752,positive,1.0,,,Southwest,,MeredithAdams23,,0,Awesome - thanks!,,2015-02-17 15:34:10 -0800,Dallas,Central Time (US & Canada)
1162,6478,567826761141985280,positive,1.0,,,Southwest,,floridacarolina,,0,"really appreciate the follow up, I always fly with y'all for a reason!",,2015-02-17 15:23:44 -0800,"Nashville, TN",Central Time (US & Canada)
1163,6479,567825886449250304,positive,0.6927,,,Southwest,,lucky_dawg7,,0,All pieces were found and safely delivered to our home this afternoon.,,2015-02-17 15:20:15 -0800,Seattle area,Pacific Time (US & Canada)
1164,6488,567820713156943872,positive,0.6632,,,Southwest,,pet1713,,0,El Paso deals....May❤❤❤😍🌏,"[30.0554953, -95.1659332]",2015-02-17 14:59:42 -0800,Houston TX,Eastern Time (US & Canada)
1165,6496,567816909816635392,positive,0.6775,,,Southwest,,andresjuarezlop,,0,Thanks. I'll keep checking. I'm trying to book our first Disney World vacation.,,2015-02-17 14:44:35 -0800,San Antonio,Central Time (US & Canada)
1166,6499,567814300594769920,positive,1.0,,,Southwest,,GTCrudeOil,,0,Thank you. I know ya'll can't control the weather. I appreciate ya'll working to get my flight rebooked the last two days.,"[36.0212589, -86.5447783]",2015-02-17 14:34:13 -0800,,
1167,6502,567813189334790144,positive,1.0,,,Southwest,,SimonOh,,0,About time...and just in time for my next flight Thursday.,,2015-02-17 14:29:48 -0800,"Campbell, CA",Pacific Time (US & Canada)
1168,6511,567810419672268800,positive,0.3474,,0.0,Southwest,,Its_Afton,,0,No worries at all!!! I would rather be safe on the ground than take any chances. Yes! Tomorrow AM if BNA reopens ☺️,,2015-02-17 14:18:48 -0800,"Nashville, TN",Eastern Time (US & Canada)
1169,6513,567806843310907392,positive,1.0,,,Southwest,,climbforee,,0,Great job celebrating  today at Atlanta Airport. Another reason I'm nuts for you!,"[0.0, 0.0]",2015-02-17 14:04:35 -0800,http://goo.gl/eZTfG,Arizona
1170,6516,567805887319912448,positive,1.0,,,Southwest,,DascenzoFan,,0,Awwweesssooomee!,,2015-02-17 14:00:47 -0800,"Tucson, AZ",Arizona
1171,6525,567801645795643393,positive,1.0,,,Southwest,,EAdamshick,,0,Amazing customer service as well. Will definitely fly with you guys again if my instrument is involved.,,2015-02-17 13:43:56 -0800,,
1172,6527,567801079388471296,positive,0.6679999999999999,,0.0,Southwest,,gitmo234,,0,"your social media team just said \""sorry\"". Thankfully submitting a complaint got resolution from an amazing rep who called.",,2015-02-17 13:41:41 -0800,,Eastern Time (US & Canada)
1173,6531,567800329824399360,positive,1.0,,,Southwest,,Mak3my_Dae,,0,knows whats up! That  commercial. Just another thing to add to reasons why I fly with,,2015-02-17 13:38:42 -0800,Maryland,Eastern Time (US & Canada)
1174,6539,567791182199197697,positive,1.0,,,Southwest,,annapolitx,,0,your employees were great!,,2015-02-17 13:02:21 -0800,"Washington, DC",Central Time (US & Canada)
1175,6542,567789749013086208,positive,0.6957,,0.0,Southwest,,floridacarolina,,0,"thanks for the reply, something is off with the phones becuz after 2 dropped calls at 2 hours on hold, I got through on 1 ring",,2015-02-17 12:56:39 -0800,"Nashville, TN",Central Time (US & Canada)
1176,6543,567788514952368129,positive,1.0,,,Southwest,,andersonmindy,,0,Thank you for the vouchers after the long wait on the runway Saturday night at BWI! I really appreciate it!,"[38.98057249, -76.73463232]",2015-02-17 12:51:45 -0800,East Coast,Atlantic Time (Canada)
1177,6545,567785122708332546,positive,1.0,,,Southwest,,ashliewhite,,0,JH thank you. I finally got through the second time.,"[35.99558298, -78.89974547]",2015-02-17 12:38:16 -0800,"Durham, NC",Eastern Time (US & Canada)
1178,6549,567783802492420096,positive,0.69,,,Southwest,,Jewelzz_,,0,"haha, thanks for the explanation",,2015-02-17 12:33:02 -0800,TX,America/Chicago
1179,6558,567779815227260928,positive,0.6957,,,Southwest,,Shadowjin12,,0,"been with my GF for 2.5yrs, she's from SF & I live in Tulsa. SWA always takes me there to see my love!",,2015-02-17 12:17:11 -0800,,
1180,6563,567777978327633920,positive,0.6781,,,Southwest,,bradykent,,0,Sent. Thanks VP!,,2015-02-17 12:09:53 -0800,"Nashville, TN",Central Time (US & Canada)
1181,6569,567774320170119168,positive,1.0,,,Southwest,,PRobino,,0,Thank you so much for stepping up your game and making my day after night of elevator music. Much appreciated.,,2015-02-17 11:55:21 -0800,,
1182,6572,567774100299739138,positive,1.0,,,Southwest,,smckenna719,,0,- just talking to customer service  makes me appreciate you even more!  They could learn so much from you!,,2015-02-17 11:54:28 -0800,Washington DC,
1183,6575,567773445195583488,positive,1.0,,,Southwest,,MatthewJLeBlanc,,0,Thanks for the response. Was able to get my situation resolved. Not a fan of Mother Nature today. :),,2015-02-17 11:51:52 -0800,"Nashville, TN",Central Time (US & Canada)
1184,6579,567772219549478912,positive,1.0,,,Southwest,,patpohler,,0,thanks I think we've got it figured out,,2015-02-17 11:47:00 -0800,"Columbus, OH",Quito
1185,6583,567770347065384960,positive,0.657,,,Southwest,,famousswan,,0,"I got a flight at 11:55am on Thursday but looking for something tomorrow, anything available?",,2015-02-17 11:39:34 -0800,,
1186,6588,567767091579592704,positive,0.6895,,,Southwest,,joshgrider,,0,got it squared away. Thank you. I had a man on the inside help me out!,,2015-02-17 11:26:37 -0800,"New Braunfels, TX",Central Time (US & Canada)
1187,6597,567764034418909186,positive,1.0,,,Southwest,,DebMannRN,,0,"Another great flight & crew, Las Vegas-Chicago  Thanks!",,2015-02-17 11:14:29 -0800,Indy,Eastern Time (US & Canada)
1188,6602,567762099708112897,positive,1.0,,,Southwest,,laura_ying,,0,finally got through. Thanks!,,2015-02-17 11:06:47 -0800,"Houston, Texas",
1189,6605,567760872739975168,positive,0.6525,,0.0,Southwest,,mrs_laurelanne,,0,"thanks, got put on the am flight tomorrow.  Don't have much faith it'll get off the ground tomorrow though.",,2015-02-17 11:01:55 -0800,,
1190,6611,567758180068130816,positive,1.0,,,Southwest,,colorsflashing6,,0,I love Southwest and Payton Taylor!,,2015-02-17 10:51:13 -0800,"Nashville, TN",Eastern Time (US & Canada)
1191,6618,567754504817606656,positive,1.0,,,Southwest,,Masterpeacefull,,0,no worries. You're doing the best u can. Already Cancelled Flighted my biz trip. Still $LUV you! -RR 1079871763,,2015-02-17 10:36:36 -0800,,Central Time (US & Canada)
1192,6624,567753194546421760,positive,0.65,,,Southwest,,mrshossruns,,0,no worries. We got thru eventually. I was just curious. Best of luck to you dealing with the weather!,,2015-02-17 10:31:24 -0800,,Eastern Time (US & Canada)
1193,6636,567750519402143745,positive,1.0,,,Southwest,,StarkTTT,,0,yes. Thank you. Oct 25-oct 31,,2015-02-17 10:20:46 -0800,Château d'If,Central Time (US & Canada)
1194,6647,567746544536145921,positive,1.0,,,Southwest,,GameDaySweetie,,0,always when I fly SW.,,2015-02-17 10:04:59 -0800,"Nashville, TN",
1195,6648,567745845781864449,positive,0.6923,,0.0,Southwest,,GameDaySweetie,,0,"thank you, someone finally answered and was able to change my flight that was Cancelled Flighted bc of ice. Thank you for response",,2015-02-17 10:02:12 -0800,"Nashville, TN",
1196,6651,567744627143213056,positive,1.0,,,Southwest,,DustinSoper,,0,Thanks a ton!,,2015-02-17 09:57:21 -0800,"Nashville, TN",Eastern Time (US & Canada)
1197,6652,567744219281129473,positive,1.0,,,Southwest,,PaytonTaylor129,,1,LUV Ya Too!!!!  I will sing a song for y'all when I finally get on that plane back to Nashville!!!,,2015-02-17 09:55:44 -0800,"Nashville, TN",Quito
1198,6656,567741202884075520,positive,1.0,,,Southwest,,MzQdotFore,,0,is having a sale! I'm delighted!,,2015-02-17 09:43:45 -0800,"Minneapolis, Minnesota ",Mountain Time (US & Canada)
1199,6657,567741157070086144,positive,1.0,,,Southwest,,asepopo,,0,about time! Thank you!,,2015-02-17 09:43:34 -0800,,Eastern Time (US & Canada)
1200,6658,567740403755909120,positive,1.0,,,Southwest,,harrngtn,,0,Finally! Integration w/ passbook is a great Valentine gift - better then chocoLate Flight. You do heart me.,,2015-02-17 09:40:35 -0800,"Austin, TX",Central Time (US & Canada)
1201,6660,567739785981493248,positive,0.6596,,0.0,Southwest,,joepalko,,0,you guys are awesome...,,2015-02-17 09:38:07 -0800,"Delray Beach, FL",Eastern Time (US & Canada)
1202,6661,567739785406873601,positive,1.0,,,Southwest,,Bkloomer,,0,Karen with customer service was very helpful. Thank you for providing one bright spot in a frustrating situation.,,2015-02-17 09:38:07 -0800,,Central Time (US & Canada)
1203,6672,567737653118779392,positive,0.6606,,,Southwest,,StarkTTT,,0,and thanks!,,2015-02-17 09:29:39 -0800,Château d'If,Central Time (US & Canada)
1204,6674,567737617031380992,positive,0.6838,,0.0,Southwest,,kforbriger,,0,"its all good. flight eventually took off, and landed safely. oh, and I got the free cup o wine. thx",,2015-02-17 09:29:30 -0800,Philly,Eastern Time (US & Canada)
1205,6680,567735766416392194,positive,1.0,,,Southwest,,andicrawford,,0,. you've got a mess here at DTW but your staff is doing great.,,2015-02-17 09:22:09 -0800,Michigan,Eastern Time (US & Canada)
1206,6682,567735489688395776,positive,1.0,,,Southwest,,chaseagiles,,0,Great job with the Passbook integration! It’ll really help streamline the commute to San Fran! 😊☕📲✈,"[0.0, 0.0]",2015-02-17 09:21:03 -0800,"Midvale, UT",Mountain Time (US & Canada)
1207,6685,567734329212940288,positive,1.0,,,Southwest,,MrDavidLombardi,,0,Great job!! Looking forward to my next trip being able to use this new feature!,,2015-02-17 09:16:26 -0800,AZ - USA,Arizona
1208,6708,567725232203390977,positive,0.703,,0.0,Southwest,,tonyapoe,,0,Thank you.,,2015-02-17 08:40:17 -0800,,Mountain Time (US & Canada)
1209,6713,567723096186945538,positive,1.0,,,Southwest,,spstpierre,,0,+   = outstanding customer service!  Thank you!,,2015-02-17 08:31:48 -0800,"Nashville, TN",Mountain Time (US & Canada)
1210,6714,567722937545814018,positive,0.6834,,,Southwest,,christooma,,0,finally!,,2015-02-17 08:31:10 -0800,"Nashville, TN",Central Time (US & Canada)
1211,6723,567720839408533504,positive,1.0,,,Southwest,,RachFee,,0,"Beautiful, thanks a ton!",,2015-02-17 08:22:50 -0800,"London, Ontario, Canada",Central Time (US & Canada)
1212,6733,567713338873118722,positive,0.6803,,0.0,Southwest,,DaxJeter,,0,thanks do yall expect to be operational tomorrow out of Nashville?,,2015-02-17 07:53:02 -0800,"Nashville,TN",
1213,6743,567655489119326209,positive,1.0,,,Southwest,,rjp1208,,0,nice work on the update!,,2015-02-17 04:03:09 -0800,,Pacific Time (US & Canada)
1214,6746,570309345281486848,positive,0.6469,,,Delta,,jaxbra,,0,Yesterday on my way from EWR to FLL just after take-off. :),,2015-02-24 11:48:38 -0800,"east brunswick, nj",Atlantic Time (Canada)
1215,6759,570294460476760064,positive,0.6994,,,Delta,,Sujecuevas19,,0,thank you for the information.,,2015-02-24 10:49:29 -0800,,Athens
1216,6771,570289518194126849,positive,1.0,,,Delta,,MmmRubin,,0,great.,,2015-02-24 10:29:51 -0800,,Eastern Time (US & Canada)
1217,6772,570288803849637888,positive,0.6551,,,Delta,,Fendog75,,0,thanks great recap. I wouldn't have been able to sleep!  I was nervous the bad guy was getting away. 😉,,2015-02-24 10:27:00 -0800,Canton MA,Eastern Time (US & Canada)
1218,6774,570287704728084480,positive,1.0,,,Delta,,MmmRubin,,0,flight 117. proud to fly Jet Blue!,,2015-02-24 10:22:38 -0800,,Eastern Time (US & Canada)
1219,6775,570287622343540736,positive,0.6673,,0.0,Delta,,lizgottbrecht,,0,"awesome, thanks! on hold now.",,2015-02-24 10:22:19 -0800,"Boston, MA ",Eastern Time (US & Canada)
1220,6782,570280755085090816,positive,0.3474,,0.0,Delta,,AndrewGresenz,,0,"what are the chances of actually flying out of Charleston today?? Cold, rainy weather in the south of all places...",,2015-02-24 09:55:01 -0800,"Stoughton, MA",Eastern Time (US & Canada)
1221,6783,570280008557547520,positive,0.6875,,,Delta,,MattHaze,,0,I did see that! Working on picking up a trip or two as we type.,,2015-02-24 09:52:03 -0800,New York-ish + Airport Bars,Eastern Time (US & Canada)
1222,6785,570278619416694784,positive,1.0,,,Delta,,leezbtv,,0,Thanks for the quick reply! Just wanted to make sure it wasn't just my account :),,2015-02-24 09:46:32 -0800,Seattle,Pacific Time (US & Canada)
1223,6789,570276843812732928,positive,1.0,,,Delta,,Sanr1ck,,0,wouldn't mind paying for the snacks but no $ for tix :-) Great job guys!,,2015-02-24 09:39:29 -0800,US,Eastern Time (US & Canada)
1224,6800,570251142942171136,positive,1.0,,,Delta,,Kristenrx5150,,0,here you go... Your napkins pretty much say it all!,,2015-02-24 07:57:21 -0800,anaheim,
1225,6802,570246294582771712,positive,1.0,,,Delta,,Ruth_Slobodin,,0,"“  Why not? We'd sure love to see you, Ruth!   ;)” you know me too well 💘",,2015-02-24 07:38:05 -0800,,Atlantic Time (Canada)
1226,6805,570244951914782721,positive,0.6429,,0.0,Delta,,PaulParz,,0,"you don't need to cut services, charge more and give a better flying experience. That's why I use jet blue in the first place",,2015-02-24 07:32:45 -0800,,
1227,6806,570243767585935360,positive,0.6578,,,Delta,,gabs_tweets,,0,Longing to look into the blue eyes.,,2015-02-24 07:28:03 -0800,,Eastern Time (US & Canada)
1228,6807,570242512012451840,positive,1.0,,,Delta,,jdlessard13,,0,you all are the best  # ondemand,,2015-02-24 07:23:04 -0800,,
1229,6811,570239272575315969,positive,1.0,,,Delta,,nokidhungry,,0,"WOW~Thx for thinking of us, Greg! Heard  was amazing! We've heard the same about  (ps thx for the info)",,2015-02-24 07:10:11 -0800,"Washington, DC",Eastern Time (US & Canada)
1230,6812,570238950801059840,positive,1.0,,,Delta,,lalunkee,,0,"Annnndddd, I just booked my flight. That was easy.",,2015-02-24 07:08:55 -0800,All over ...,Eastern Time (US & Canada)
1231,6815,570237343669608448,positive,0.6848,,,Delta,,lalunkee,,0,Thank you very much!,,2015-02-24 07:02:31 -0800,All over ...,Eastern Time (US & Canada)
1232,6817,570233869212856320,positive,1.0,,,Delta,,eatgregeat,,0,it will be glowing. Your crew and your aircraft sparkled. You guys know about  right? Might be a good partnership:),"[34.02763089, -118.49627894]",2015-02-24 06:48:43 -0800,,Eastern Time (US & Canada)
1233,6820,570232616755929088,positive,0.6768,,,Delta,,NBucketTV,,0,glad you like it. Feel free to steal it.,,2015-02-24 06:43:44 -0800,"Boston, MA",Eastern Time (US & Canada)
1234,6821,570231750959329280,positive,0.6803,,0.0,Delta,,eatgregeat,,0,your blue helped bring out the color of my eyes. And I promise I didn't eat all the free snacks.,"[34.02764112, -118.49636416]",2015-02-24 06:40:18 -0800,,Eastern Time (US & Canada)
1235,6822,570229813937463299,positive,1.0,,,Delta,,nolimitlove,,0,thanks to you customers like me stay loyal. From check in to landing.,,2015-02-24 06:32:36 -0800,,America/New_York
1236,6823,570227706140323840,positive,0.7067,,,Delta,,NBucketTV,,0,A320 pulling into the gate as the sunrises here at  this morning,,2015-02-24 06:24:14 -0800,"Boston, MA",Eastern Time (US & Canada)
1237,6824,570227199766179840,positive,0.6606,,,Delta,,texdoh,,0,Thx for the quick response .... yep I tried- but it can't find the flight when I Input the Confirmation #,,2015-02-24 06:22:13 -0800,"iPhone: 40.955353,-73.813942",Central Time (US & Canada)
1238,6825,570226143045033985,positive,0.6667,,,Delta,,JohnJJSmith,,0,Wish Everyone felt like you,,2015-02-24 06:18:01 -0800,"NY,NY",
1239,6826,570225899964129281,positive,1.0,,,Delta,,thedaniburden,,0,sounds great! Thank you!! :),,2015-02-24 06:17:03 -0800,"Buffalo, New York",Quito
1240,6829,570222626712514560,positive,1.0,,,Delta,,JohnJJSmith,,0,Was nice to see your Veterans Advantage Program at the gate on Sunday @ MCO.Keep up the good work at  JetBlue,,2015-02-24 06:04:03 -0800,"NY,NY",
1241,6830,570221178658418689,positive,1.0,,,Delta,,AStateOfSnark,,0,incredible PR team. 👏👏👏👏,,2015-02-24 05:58:17 -0800,Boston,Atlantic Time (Canada)
1242,6831,570218339118800896,positive,0.6316,,,Delta,,MikeSmithMedia,,0,Thanks. I'm finding lower fares already on other carriers with direct flights. July 8 - 13.,,2015-02-24 05:47:00 -0800,New York/New Jersey,Eastern Time (US & Canada)
1243,6838,570208115205021696,positive,0.6811,,,Delta,,jannasaurusrex,,0,"“  Thanks for the kind words, Janna!   and now I'M feeling like a boss",,2015-02-24 05:06:23 -0800,central mass,
1244,6839,570206077826039808,positive,0.6633,,,Delta,,jannasaurusrex,,0,boarding the back of the airplane first. Like a boss.,,2015-02-24 04:58:17 -0800,central mass,
1245,6840,570204309041893376,positive,0.7012,,,Delta,,SarahEH255,,0,sooo earlier i said i couldnt fly with you for my school trip but now i can! 😏,,2015-02-24 04:51:15 -0800,,Eastern Time (US & Canada)
1246,6848,570195036782133248,positive,1.0,,,Delta,,brandyanncakes,,0,why are you always so amazing!,,2015-02-24 04:14:25 -0800,boston ma,Atlantic Time (Canada)
1247,6851,570190438281248768,positive,0.6779999999999999,,,Delta,,joahspearman,,0,great will do once I land in JFK,,2015-02-24 03:56:08 -0800,Austin,Central Time (US & Canada)
1248,6853,570179466716176384,positive,0.6737,,,Delta,,kbosspotter,,0,haha. TY. Do you know what time that lane opens at Logan?,,2015-02-24 03:12:32 -0800,Logan International Airport,Atlantic Time (Canada)
1249,6857,570137183442608128,positive,0.6554,,,Delta,,BonnieBitchh,,0,sure is 💙,,2015-02-24 00:24:31 -0800,NYC ,Central Time (US & Canada)
1250,6860,570095219091361792,positive,0.6809,,0.0,Delta,,marcmansfield,,0,"after my second call to customer service and the fifth person I talked to, an amazing rep fixed it in about 5 mins! :)",,2015-02-23 21:37:46 -0800,,
1251,6862,570088573598355456,positive,1.0,,,Delta,,don_bangs,,0,thanks so much!,,2015-02-23 21:11:22 -0800,,
1252,6872,570075711433609216,positive,1.0,,,Delta,,MarkGuerra3,,0,That makes two of us! Lol,,2015-02-23 20:20:15 -0800,805 CA,
1253,6874,570073661241057280,positive,0.6618,,,Delta,,MarkGuerra3,,0,Happy Anniversary!! It's hard to believe you're 15!! You're so young!,,2015-02-23 20:12:06 -0800,805 CA,
1254,6876,570070740566990848,positive,1.0,,,Delta,,emooreme,,0,Super smooth flight and landing. Nicely done.,,2015-02-23 20:00:30 -0800,DC SF,Eastern Time (US & Canada)
1255,6895,570049623697461248,positive,1.0,,,Delta,,jennielin,,0,"FYI, I'm onboard  comfortably travelling to JFK, seat was no problem as you said. Thanks for making flying more civilized!",,2015-02-23 18:36:35 -0800,"San Francisco, CA",Pacific Time (US & Canada)
1256,6896,570049018820042752,positive,1.0,,,Delta,,kbosspotter,,0,"I like \"" Follow  \""",,2015-02-23 18:34:11 -0800,Logan International Airport,Atlantic Time (Canada)
1257,6917,570023530466840576,positive,0.657,,0.0,Delta,,junglejimboston,,0,"Not trying to make you look bad, on your website it says: \""Due to weather in the Charleston, NC\"" Its actually in SC, not NC",,2015-02-23 16:52:54 -0800,"Somerville, MA",
